"dog_id","hs_condition","hs_condition_cause_other_description","hs_condition_is_congenital","hs_condition_other_description","hs_condition_type","hs_diagnosis_month","hs_diagnosis_year","hs_eye_condition_cause","hs_follow_up_ongoing","hs_neurological_condition_vestibular_disease_type","hs_required_surgery_or_hospitalization"
19520,305,NA,"False",NA,3,12,2016,NA,"False",NA,1
19520,1704,NA,"False","Ibuprofen",17,5,2016,NA,"False",NA,4
38462,1617,NA,"False",NA,16,11,2016,NA,"False",NA,4
32105,809,NA,"False",NA,8,10,2017,NA,"False",NA,4
32105,1801,NA,"False",NA,18,5,2020,NA,"False",NA,4
47317,426,NA,"False",NA,4,5,2019,NA,"True",NA,4
47317,1630,NA,"False",NA,16,5,2018,NA,"False",NA,2
47317,1812,NA,"False",NA,18,7,2019,NA,"False",NA,3
55416,1630,NA,"False",NA,16,3,2010,NA,"False",NA,4
55416,1709,NA,"False",NA,17,5,2015,NA,"False",NA,4
82824,198,NA,"True","No tear ducts",1,6,2020,NA,"False",NA,4
82824,198,NA,"False","Tear ducts do not drain into throat",1,6,2020,NA,"False",NA,4
56904,109,NA,"False",NA,1,5,2020,NA,"True",NA,1
56904,1804,NA,"False",NA,18,4,2015,NA,"False",NA,4
87369,407,NA,"False",NA,4,12,2019,NA,"True",NA,4
63598,1110,NA,"False",NA,11,10,2020,NA,"True",NA,4
63598,1113,NA,"False",NA,11,10,2020,NA,"True",NA,4
87727,202,NA,"False",NA,2,8,2013,NA,"False",NA,4
87727,305,NA,"False",NA,3,1,2015,NA,"False",NA,1
87727,1812,NA,"False",NA,18,3,2016,NA,"False",NA,4
40693,1113,NA,"False",NA,11,3,2020,NA,"False",NA,4
40693,1413,NA,"False",NA,14,3,2019,NA,"False",NA,3
23519,304,NA,"False",NA,3,6,2015,NA,"False",NA,4
23519,604,NA,"False",NA,6,7,2020,NA,"True",NA,2
60227,423,NA,"False",NA,4,6,2016,NA,"False",NA,4
66484,1617,NA,"False",NA,16,7,2015,NA,"False",NA,4
8057,406,NA,"False",NA,4,1,2010,NA,"True",NA,1
8057,414,NA,"False",NA,4,4,2018,NA,"True",NA,1
8057,1108,NA,"False",NA,11,1,2018,NA,"True",NA,2
8057,1118,NA,"False",NA,11,1,2018,NA,"True",NA,4
8057,1801,NA,"False",NA,18,11,2020,NA,"False",NA,4
8057,1816,NA,"False",NA,18,1,2010,NA,"False",NA,1
8057,NA,NA,"False",NA,7,NA,NA,NA,NA,NA,NA
63469,304,NA,"False",NA,3,1,2019,NA,"False",NA,1
63469,305,NA,"False",NA,3,1,2019,NA,"False",NA,1
63469,307,NA,"False",NA,3,1,2019,NA,"False",NA,4
63469,809,NA,"False",NA,8,12,2019,NA,"False",NA,4
63469,1605,NA,"False",NA,16,2,2017,NA,"False",NA,4
63469,1703,NA,"False",NA,17,7,2019,NA,"False",NA,4
63469,1817,NA,"False",NA,18,10,2018,NA,"False",NA,1
25960,1598,NA,"True","Immune mediated neutropenia",15,9,2020,NA,"True",NA,2
25960,1998,NA,"False","Immune-mediated neutropenia",19,9,2020,NA,"True",NA,2
83634,1110,NA,"False",NA,11,5,2012,NA,"False",NA,4
88871,108,NA,"False",NA,1,10,2020,NA,"False",NA,4
88871,1634,NA,"False",NA,16,7,2020,NA,"False",NA,4
82239,102,NA,"False",NA,1,10,2016,NA,"False",NA,4
82239,304,NA,"False",NA,3,10,2010,NA,"False",NA,4
82239,908,NA,"False",NA,9,10,2018,NA,"True",NA,4
82239,915,NA,"False",NA,9,10,2016,NA,"True",NA,4
82239,1110,NA,"False",NA,11,10,2016,NA,"True",NA,4
82239,1216,NA,"False",NA,12,10,2018,NA,"True",99,4
82239,1802,NA,"False",NA,18,10,2016,NA,"False",NA,4
82239,1817,NA,"False",NA,18,6,2010,NA,"False",NA,4
82239,NA,NA,"True",NA,11,NA,NA,NA,NA,NA,NA
53283,205,NA,"False",NA,2,5,2017,NA,"False",NA,4
53283,305,NA,"False",NA,3,1,2020,NA,"False",NA,1
53283,415,NA,"False",NA,4,6,2020,NA,"False",NA,4
53283,1113,NA,"False",NA,11,4,2020,NA,"False",NA,4
53283,1617,NA,"False",NA,16,10,2019,NA,"False",NA,4
2091,713,NA,"False",NA,7,9,2020,NA,"False",NA,4
2091,1706,NA,"False",NA,17,4,2017,NA,"False",NA,4
18486,109,NA,"False",NA,1,10,2018,NA,"False",NA,1
18486,306,NA,"False",NA,3,1,2012,NA,"False",NA,4
18486,714,NA,"False",NA,7,1,2018,NA,"False",NA,4
18486,915,"Incontinence occasionally/rarely when lying down- forgot the name","False",NA,9,1,2010,NA,"True",NA,4
18486,1708,NA,"False",NA,17,4,2015,NA,"False",NA,4
18486,1798,NA,"False","Pest guy forget his tub of bait, my dog found it and I immediately made her throw up and took her to the vet. They gave her antidote and did lab work for a couple weeks and she was fine",17,4,2015,NA,"False",NA,4
18486,1810,NA,"False",NA,18,4,2008,NA,"False",NA,4
24372,1118,NA,"False",NA,11,8,2019,NA,"False",NA,4
24372,1701,NA,"False",NA,17,1,2015,NA,"False",NA,4
34962,423,NA,"False",NA,4,7,2011,NA,"False",NA,4
34962,914,NA,"False",NA,9,6,2018,NA,"False",NA,3
75402,206,NA,"False",NA,2,10,2019,NA,"False",NA,4
75402,1617,NA,"False",NA,16,5,2019,NA,"False",NA,4
75402,1801,NA,"False",NA,18,10,2019,NA,"False",NA,4
2591,406,NA,"False",NA,4,2,2007,NA,"True",NA,4
2591,412,NA,"False",NA,4,1,2013,NA,"False",NA,4
2591,712,NA,"False",NA,7,1,2013,NA,"False",NA,4
2591,1312,NA,"False",NA,13,3,2019,NA,"True",NA,4
2591,1801,NA,"False",NA,18,2,2019,NA,"False",NA,4
27065,101,"head trauma","False",NA,1,6,2013,98,"False",NA,2
27065,408,NA,"False",NA,4,5,2017,NA,"False",NA,4
27065,410,NA,"False",NA,4,6,2017,NA,"False",NA,4
27065,414,NA,"False",NA,4,5,2018,NA,"False",NA,4
27065,426,NA,"False",NA,4,5,2019,NA,"True",NA,4
27065,705,NA,"False",NA,7,3,2020,NA,"True",NA,4
27065,1112,NA,"False",NA,11,7,2013,NA,"True",NA,4
27065,1215,NA,"False",NA,12,6,2013,NA,"True",NA,2
27065,1809,NA,"False",NA,18,6,2013,NA,"False",NA,2
27065,1810,NA,"False",NA,18,6,2013,NA,"False",NA,2
9734,1306,NA,"False",NA,13,2,2018,NA,"True",NA,4
82967,305,NA,"False",NA,3,6,2013,NA,"False",NA,1
82967,306,NA,"False",NA,3,6,2013,NA,"False",NA,1
82967,411,NA,"False",NA,4,8,2014,NA,"False",NA,4
82967,916,NA,"False",NA,9,4,2013,NA,"True",NA,4
49163,202,NA,"False",NA,2,9,2020,NA,"False",NA,4
49163,426,NA,"False",NA,4,9,2017,NA,"True",NA,4
49163,1105,NA,"False",NA,11,2,2018,NA,"True",NA,3
47323,107,NA,"False",NA,1,9,2020,NA,"True",NA,4
47323,1701,NA,"False",NA,17,8,2020,NA,"False",NA,4
45554,202,NA,"False",NA,2,6,2016,NA,"True",NA,4
45554,432,NA,"False",NA,4,6,2015,NA,"True",NA,4
45554,1105,NA,"False",NA,11,8,2017,NA,"True",NA,1
45554,1113,NA,"False",NA,11,7,2018,NA,"True",NA,4
45554,1601,NA,"False",NA,16,7,2018,NA,"True",NA,4
45554,1801,NA,"False",NA,18,8,2018,NA,"False",NA,4
45554,1804,NA,"False",NA,18,10,2017,NA,"True",NA,3
5273,103,NA,"False",NA,1,9,2020,NA,"True",NA,4
5273,198,NA,"False","lens luxation secondary to glaucoma",1,9,2020,NA,"True",NA,4
5273,304,NA,"False",NA,3,1,2020,NA,"False",NA,4
5273,305,NA,"False",NA,3,1,2020,NA,"False",NA,1
5273,423,NA,"False",NA,4,2,2020,NA,"True",NA,4
55853,414,NA,"False",NA,4,11,2019,NA,"False",NA,4
55853,432,NA,"False",NA,4,3,2017,NA,"True",NA,4
55853,610,NA,"False",NA,6,8,2017,NA,"False",NA,4
55853,713,NA,"False",NA,7,11,2017,NA,"False",NA,4
55853,1605,NA,"False",NA,16,8,2017,NA,"False",NA,4
55853,1633,NA,"False",NA,16,7,2020,NA,"True",NA,4
55853,1634,NA,"False",NA,16,2,2017,NA,"False",NA,4
55853,1801,NA,"False",NA,18,3,2018,NA,"False",NA,4
55853,1802,NA,"False",NA,18,7,2019,NA,"False",NA,4
55853,1803,NA,"False",NA,18,9,2017,NA,"False",NA,4
55853,1816,NA,"False",NA,18,9,2017,NA,"False",NA,4
55853,1817,NA,"False",NA,18,9,2018,NA,"False",NA,4
37601,198,NA,"False","growth on eye",1,6,2015,NA,"False",NA,4
37601,406,NA,"False",NA,4,6,2015,NA,"False",NA,4
37601,428,NA,"False",NA,4,6,2015,NA,"True",NA,4
35620,305,NA,"False",NA,3,6,2015,NA,"False",NA,1
35620,306,NA,"False",NA,3,3,2016,NA,"False",NA,1
35620,406,NA,"False",NA,4,7,2016,NA,"False",NA,4
35620,407,NA,"False",NA,4,7,2016,NA,"True",NA,4
35620,411,NA,"False",NA,4,2,2020,NA,"False",NA,4
35620,424,NA,"False",NA,4,7,2012,NA,"False",NA,4
35620,426,NA,"False",NA,4,7,2016,NA,"False",NA,4
35620,432,NA,"False",NA,4,1,2014,NA,"False",NA,4
25858,103,NA,"False",NA,1,3,2018,NA,"True",NA,4
25858,201,NA,"False",NA,2,5,2020,NA,"False",NA,4
25858,809,NA,"False",NA,8,8,2019,NA,"True",NA,2
25858,1113,NA,"False",NA,11,5,2020,NA,"True",NA,4
51168,202,NA,"False",NA,2,3,2020,NA,"False",NA,4
51168,1812,NA,"False",NA,18,4,2020,NA,"False",NA,4
33780,202,NA,"False",NA,2,6,2018,NA,"True",NA,4
33780,708,NA,"False",NA,7,5,2018,NA,"False",NA,4
33780,1017,NA,"False",NA,10,3,2020,NA,"False",NA,4
33780,1113,NA,"False",NA,11,3,2020,NA,"True",NA,4
33780,1634,NA,"False",NA,16,5,2018,NA,"False",NA,4
47514,1617,NA,"False",NA,16,11,2016,NA,"False",NA,4
47514,1801,NA,"False",NA,18,6,2020,NA,"False",NA,4
58630,304,NA,"False",NA,3,2,2018,NA,"True",NA,4
58630,407,NA,"False",NA,4,1,2020,NA,"True",NA,4
67337,306,NA,"False",NA,3,11,2015,NA,"False",NA,4
67337,498,NA,"False","fragile skin disorder",4,11,2019,NA,"True",NA,4
67337,1810,NA,"False",NA,18,5,2017,NA,"False",NA,4
67337,1812,NA,"False",NA,18,4,2013,NA,"False",NA,1
67337,NA,NA,"False",NA,7,NA,NA,NA,NA,NA,NA
52119,304,NA,"False",NA,3,2,2020,NA,"False",NA,4
52119,1605,NA,"False",NA,16,3,2015,NA,"False",NA,4
79529,303,NA,"True",NA,3,6,2014,NA,"False",NA,1
79529,898,NA,"True","possible intrahepatic shunt or microvascular dysplasia",8,4,2017,NA,"True",NA,4
79529,304,NA,"False",NA,3,8,2015,NA,"True",NA,4
79529,305,NA,"False",NA,3,7,2015,NA,"False",NA,1
79529,311,NA,"False",NA,3,7,2015,NA,"False",NA,1
79529,412,NA,"False",NA,4,4,2016,NA,"False",NA,4
79529,423,NA,"False",NA,4,4,2015,NA,"False",NA,4
79529,712,NA,"False",NA,7,6,2015,NA,"False",NA,4
79529,1605,NA,"False",NA,16,3,2015,NA,"False",NA,4
79529,1703,NA,"False",NA,17,4,2020,NA,"False",NA,4
79529,1704,NA,"False","Dofetilide",17,4,2018,NA,"False",NA,2
37190,304,NA,"False",NA,3,4,2016,NA,"True",NA,4
80591,1105,NA,"False",NA,11,4,2013,NA,"False",NA,3
80591,1708,NA,"False",NA,17,7,2010,NA,"False",NA,2
83098,102,NA,"False",NA,1,3,2017,NA,"True",NA,4
83098,305,NA,"False",NA,3,4,2018,NA,"True",NA,4
83098,504,NA,"False",NA,5,1,2009,NA,"True",NA,4
83098,914,NA,"False",NA,9,1,2017,NA,"True",NA,1
60974,1110,NA,"False",NA,11,3,2019,NA,"False",NA,4
33192,411,NA,"False",NA,4,10,2018,NA,"False",NA,4
91170,407,NA,"False",NA,4,11,2020,NA,"True",NA,4
90799,415,NA,"False",NA,4,10,2020,NA,"True",NA,4
84946,1105,NA,"False",NA,11,9,2018,NA,"True",NA,4
84946,1113,NA,"False",NA,11,9,2018,NA,"False",NA,4
84946,1703,NA,"False",NA,17,7,2014,NA,"False",NA,2
84946,1801,NA,"False",NA,18,4,2019,NA,"False",NA,1
84946,1816,NA,"False",NA,18,8,2018,NA,"False",NA,4
84946,1898,NA,"False","Torn Cruciates ",18,9,2018,NA,"True",NA,4
27848,304,NA,"False",NA,3,4,2020,NA,"False",NA,1
27848,305,NA,"False",NA,3,4,2020,NA,"False",NA,1
27848,713,NA,"False",NA,7,3,2011,NA,"False",NA,4
27848,1622,NA,"False",NA,16,9,2010,NA,"False",NA,4
67880,304,NA,"False",NA,3,11,2019,NA,"False",NA,1
67880,915,"Due to being spayed","False",NA,9,6,2015,NA,"False",NA,4
67880,1198,NA,"False","Not diagnosed yet ",11,1,2020,NA,"True",NA,1
12763,306,NA,"False",NA,3,12,2016,NA,"False",NA,4
12763,426,NA,"False",NA,4,2,2017,NA,"True",NA,4
12763,1105,NA,"False",NA,11,8,2017,NA,"False",NA,3
12763,1619,NA,"False",NA,16,12,2013,NA,"False",NA,4
12763,1801,NA,"False",NA,18,9,2020,NA,"False",NA,4
29659,514,NA,"False",NA,5,3,2019,NA,"True",NA,4
29659,708,NA,"False",NA,7,8,2020,NA,"False",NA,4
29659,910,NA,"False",NA,9,8,2020,NA,"True",NA,4
29659,914,NA,"False",NA,9,8,2020,NA,"True",NA,4
29659,915,"Infection ","False",NA,9,8,2020,NA,"True",NA,4
29659,916,NA,"False",NA,9,8,2020,NA,"True",NA,4
29659,1110,NA,"False",NA,11,8,2020,NA,"False",NA,4
29659,1298,NA,"False","Stroke ",12,8,2020,NA,"True",NA,2
29659,1817,NA,"False",NA,18,8,2010,NA,"False",NA,4
92075,310,NA,"False",NA,3,12,2019,NA,"False",NA,4
92075,424,NA,"False",NA,4,8,2020,NA,"False",NA,4
92075,432,NA,"False",NA,4,8,2020,NA,"False",NA,4
92075,1015,NA,"False",NA,10,8,2020,NA,"False",NA,4
92075,1634,NA,"False",NA,16,1,2019,NA,"False",NA,4
70850,412,NA,"False",NA,4,4,2018,NA,"True",NA,4
70850,426,NA,"False",NA,4,4,2018,NA,"True",NA,4
70850,1801,NA,"False",NA,18,1,2020,NA,"False",NA,4
28868,102,NA,"False",NA,1,5,2018,NA,"False",NA,4
28868,201,NA,"False",NA,2,3,2020,NA,"False",NA,4
28868,305,NA,"False",NA,3,3,2014,NA,"False",NA,1
28868,306,NA,"False",NA,3,3,2014,NA,"False",NA,1
28868,1113,NA,"False",NA,11,3,2018,NA,"True",NA,4
45126,304,NA,"False",NA,3,10,2017,NA,"False",NA,1
45126,305,NA,"False",NA,3,10,2017,NA,"False",NA,1
45126,313,NA,"False",NA,3,9,2011,NA,"False",NA,4
45126,1817,NA,"False",NA,18,10,2014,NA,"False",NA,4
64341,104,NA,"False",NA,1,11,2019,NA,"False",NA,4
64341,1605,NA,"False",NA,16,6,2019,NA,"False",NA,4
25460,504,NA,"False",NA,5,1,2018,NA,"True",NA,4
25460,1701,NA,"False",NA,17,3,2014,NA,"False",NA,4
25460,1810,NA,"False",NA,18,3,2013,NA,"False",NA,3
9682,102,NA,"False",NA,1,5,2019,NA,"False",NA,4
9682,109,NA,"False",NA,1,5,2020,NA,"True",NA,4
9682,202,NA,"False",NA,2,1,2009,NA,"True",NA,4
9682,206,NA,"False",NA,2,6,2018,NA,"False",NA,1
9682,423,NA,"False",NA,4,5,2020,NA,"True",NA,4
9682,608,NA,"False",NA,6,10,2020,NA,"True",NA,4
9682,915,NA,"False",NA,9,1,2018,NA,"True",NA,4
9682,1113,NA,"False",NA,11,9,2020,NA,"True",NA,4
9682,1211,NA,"False",NA,12,10,2020,NA,"True",NA,4
9682,1615,NA,"False",NA,16,9,2020,NA,"True",NA,2
70346,201,NA,"False",NA,2,8,2019,NA,"False",NA,4
70346,306,NA,"False",NA,3,8,2012,NA,"False",NA,4
70346,798,NA,"False","gastritis when adopted",7,8,2012,NA,"True",NA,4
70346,1215,NA,"False",NA,12,3,2020,NA,"True",NA,4
70346,1298,NA,"False","vaccine reaction",12,3,2020,NA,"True",NA,4
70346,1898,NA,"False","pulled knee muscle both hind legs",18,1,2020,NA,"True",NA,4
52810,1630,NA,"False",NA,16,1,2018,NA,"False",NA,2
85586,1807,NA,"False",NA,18,9,2020,NA,"False",NA,2
3129,304,NA,"False",NA,3,6,2017,NA,"False",NA,1
3129,305,NA,"False",NA,3,6,2017,NA,"False",NA,1
3129,998,NA,"False","bladder stones",9,9,2017,NA,"True",NA,4
3129,1105,NA,"False",NA,11,5,2019,NA,"False",NA,3
3129,1117,NA,"False",NA,11,6,2013,NA,"True",NA,3
3129,1801,NA,"False",NA,18,6,2015,NA,"False",NA,4
3129,1805,NA,"False",NA,18,8,2019,NA,"False",NA,4
3129,1817,NA,"False",NA,18,5,2017,NA,"False",NA,4
51758,306,NA,"False",NA,3,7,2019,NA,"False",NA,4
19288,411,NA,"False",NA,4,3,2011,NA,"False",NA,4
19288,1617,NA,"False",NA,16,6,2012,NA,"False",NA,4
19288,1705,NA,"False","marijuana",17,5,2020,NA,"False",NA,4
19288,1898,NA,"False","wounds from a bobwire fence",18,5,2017,NA,"False",NA,1
49522,713,NA,"False",NA,7,9,2016,NA,"False",NA,1
49522,1801,NA,"False",NA,18,11,2015,NA,"False",NA,1
65158,1617,NA,"False",NA,16,2,2018,NA,"False",NA,4
65158,1635,NA,"False",NA,16,8,2018,NA,"False",NA,4
20515,108,NA,"False",NA,1,8,2020,NA,"False",NA,4
20515,206,NA,"False",NA,2,10,2020,NA,"True",NA,1
77972,1312,NA,"False",NA,13,10,2016,NA,"True",NA,4
77972,1812,NA,"False",NA,18,1,2016,NA,"False",NA,4
40758,1609,NA,"False",NA,16,9,2018,NA,"False",NA,4
40758,1617,NA,"False",NA,16,3,2019,NA,"False",NA,4
88008,102,NA,"False",NA,1,6,2019,NA,"False",NA,4
88008,109,NA,"False",NA,1,8,2020,NA,"True",NA,1
88008,305,NA,"False",NA,3,8,2018,NA,"True",NA,1
88008,423,NA,"False",NA,4,7,2012,NA,"True",NA,4
89859,414,NA,"False",NA,4,7,2020,NA,"False",NA,4
89859,712,NA,"False",NA,7,11,2020,NA,"False",NA,4
89859,1617,NA,"False",NA,16,11,2013,NA,"False",NA,4
89859,1816,NA,"False",NA,18,8,2014,NA,"False",NA,1
57839,406,NA,"False",NA,4,8,2020,NA,"False",NA,4
57839,916,NA,"False",NA,9,11,2019,NA,"False",NA,4
13679,202,NA,"False",NA,2,7,2020,NA,"False",NA,3
13679,305,NA,"False",NA,3,6,2019,NA,"False",NA,3
13679,306,NA,"False",NA,3,6,2010,NA,"False",NA,4
13679,1804,NA,"False",NA,18,2,2008,NA,"False",NA,2
13679,1810,NA,"False",NA,18,2,2008,NA,"False",NA,2
26960,108,NA,"False",NA,1,8,2019,NA,"False",NA,4
26960,1640,NA,"False",NA,16,7,2019,NA,"False",NA,4
87911,1617,NA,"False",NA,16,6,2020,NA,"False",NA,4
67271,1801,NA,"False",NA,18,4,2018,NA,"False",NA,1
30499,1617,NA,"False",NA,16,3,2014,NA,"False",NA,4
26460,304,NA,"False",NA,3,8,2020,NA,"True",NA,1
26460,428,NA,"False",NA,4,7,2015,NA,"False",NA,4
26460,1015,NA,"False",NA,10,7,2015,NA,"False",NA,4
26460,1801,NA,"False",NA,18,7,2020,NA,"False",NA,4
26460,1817,NA,"False",NA,18,2,2018,NA,"False",NA,4
81947,398,NA,"False","Malocclusion",3,3,2020,NA,"False",NA,4
81947,1605,NA,"False",NA,16,7,2020,NA,"False",NA,4
81947,1609,NA,"False",NA,16,6,2020,NA,"False",NA,4
52326,304,NA,"False",NA,3,6,2018,NA,"True",NA,1
52326,305,NA,"False",NA,3,6,2018,NA,"True",NA,1
14684,1801,NA,"False",NA,18,6,2018,NA,"False",NA,4
56822,708,NA,"False",NA,7,1,2020,NA,"False",NA,4
56822,1810,NA,"False",NA,18,4,2019,NA,"False",NA,3
7264,1817,NA,"False",NA,18,10,2018,NA,"False",NA,4
45897,102,NA,"False",NA,1,4,2019,NA,"False",NA,4
45897,108,NA,"False",NA,1,4,2020,NA,"False",NA,4
45897,405,NA,"False",NA,4,3,2019,NA,"True",NA,4
62861,915,"spay induced urinary incontinence","False",NA,9,6,2012,NA,"True",NA,4
62861,1637,NA,"False",NA,16,10,2020,NA,"False",NA,4
62861,1705,NA,"False","edible cannabis",17,2,2016,NA,"False",NA,2
36112,1805,NA,"False",NA,18,10,2019,NA,"False",NA,4
42942,202,NA,"False",NA,2,3,2018,NA,"True",NA,4
42942,305,NA,"False",NA,3,8,2018,NA,"True",NA,1
42942,406,NA,"False",NA,4,8,2020,NA,"True",NA,4
42942,414,NA,"False",NA,4,8,2020,NA,"True",NA,4
42942,423,NA,"False",NA,4,3,2015,NA,"True",NA,4
42942,426,NA,"False",NA,4,6,2018,NA,"True",NA,4
42942,429,NA,"False",NA,4,5,2018,NA,"True",NA,4
42942,610,NA,"False",NA,6,5,2013,NA,"True",NA,2
42942,915,NA,"False",NA,9,3,2020,NA,"True",NA,4
42942,1310,NA,"False",NA,13,1,2017,NA,"True",NA,4
42942,1617,NA,"False",NA,16,7,2015,NA,"False",NA,4
78658,428,NA,"False",NA,4,9,2018,NA,"True",NA,4
24154,1637,NA,"False",NA,16,3,2012,NA,"False",NA,4
24154,1810,NA,"False",NA,18,8,2016,NA,"False",NA,3
90129,405,NA,"False",NA,4,5,2016,NA,"True",NA,4
90129,504,NA,"False",NA,5,5,2017,NA,"False",NA,4
90129,1014,NA,"False",NA,10,7,2016,NA,"False",NA,4
90129,1801,NA,"False",NA,18,1,2018,NA,"False",NA,3
19325,1701,NA,"False",NA,17,11,2019,NA,"False",NA,4
6542,304,NA,"False",NA,3,2,2016,NA,"False",NA,1
6542,305,NA,"False",NA,3,2,2016,NA,"False",NA,1
6542,410,NA,"False",NA,4,3,2015,NA,"True",NA,4
6542,1106,NA,"False",NA,11,3,2019,NA,"True",NA,4
6542,1801,NA,"False",NA,18,10,2016,NA,"False",NA,3
74925,415,NA,"False",NA,4,6,2019,NA,"False",NA,4
74925,426,NA,"False",NA,4,9,2017,NA,"False",NA,4
74925,916,NA,"False",NA,9,3,2018,NA,"False",NA,4
75061,430,NA,"False",NA,4,11,2015,NA,"False",NA,4
75061,1617,NA,"False",NA,16,4,2016,NA,"False",NA,4
75061,1698,NA,"False","mites",16,11,2015,NA,"False",NA,4
75061,1813,NA,"False",NA,18,6,2016,NA,"False",NA,1
81779,304,NA,"False",NA,3,8,2020,NA,"True",NA,2
81779,406,NA,"False",NA,4,7,2020,NA,"True",NA,4
81779,423,NA,"False",NA,4,7,2020,NA,"True",NA,4
37868,304,NA,"False",NA,3,9,2018,NA,"False",NA,4
37868,504,NA,"False",NA,5,9,2014,NA,"False",NA,4
37868,1110,NA,"False",NA,11,9,2016,NA,"True",NA,4
25907,1622,NA,"False",NA,16,4,2016,NA,"False",NA,4
25907,1634,NA,"False",NA,16,4,2016,NA,"False",NA,4
65496,1704,NA,"False","variety of medication being disposed; not sure which ones he ate",17,10,2016,NA,"False",NA,4
65496,1801,NA,"False",NA,18,12,2016,NA,"False",NA,4
65496,1817,NA,"False",NA,18,4,2016,NA,"False",NA,4
17676,405,NA,"False",NA,4,7,2019,NA,"True",NA,4
17676,410,NA,"False",NA,4,7,2019,NA,"False",NA,4
17676,423,NA,"False",NA,4,7,2019,NA,"False",NA,4
83679,202,NA,"False",NA,2,10,2019,NA,"False",NA,4
83679,304,NA,"False",NA,3,2,2017,NA,"False",NA,4
83679,305,NA,"False",NA,3,2,2017,NA,"False",NA,1
83679,611,NA,"False",NA,6,3,2018,NA,"False",NA,3
83679,1005,NA,"False",NA,10,6,2019,NA,"True",NA,4
83679,1804,NA,"False",NA,18,6,2010,NA,"False",NA,4
83679,1817,NA,"False",NA,18,3,2015,NA,"False",NA,4
80058,108,NA,"False",NA,1,10,2020,NA,"False",NA,4
80058,304,NA,"False",NA,3,8,2019,NA,"False",NA,1
80058,305,NA,"False",NA,3,4,2020,NA,"False",NA,1
80058,306,NA,"False",NA,3,4,2020,NA,"False",NA,1
80058,1701,NA,"False",NA,17,4,2020,NA,"False",NA,4
89817,713,NA,"False",NA,7,9,2017,NA,"False",NA,4
89817,1634,NA,"False",NA,16,8,2017,NA,"False",NA,4
89817,1812,NA,"False",NA,18,8,2017,NA,"False",NA,2
40738,798,NA,"False","gastritis",7,8,2020,NA,"False",NA,4
18745,202,NA,"False",NA,2,8,2018,NA,"False",NA,4
18745,712,NA,"False",NA,7,10,2012,NA,"False",NA,4
26227,202,NA,"False",NA,2,5,2020,NA,"False",NA,4
26227,426,NA,"False",NA,4,3,2015,NA,"False",NA,4
26227,498,NA,"False","Lypoma",4,3,2018,NA,"False",NA,4
26227,1105,NA,"False",NA,11,4,2020,NA,"True",NA,3
26227,1198,NA,"False","arthritis",11,3,2020,NA,"False",NA,4
25772,202,NA,"False",NA,2,7,2017,NA,"False",NA,3
25772,1110,NA,"False",NA,11,7,2016,NA,"False",NA,4
25772,1305,NA,"False",NA,13,7,2018,NA,"False",NA,4
25772,1604,NA,"False",NA,16,8,2011,NA,"False",NA,4
26623,206,NA,"False",NA,2,10,2019,NA,"False",NA,1
26623,405,NA,"False",NA,4,9,2012,NA,"False",NA,4
26623,406,NA,"False",NA,4,9,2012,NA,"False",NA,4
26623,1198,NA,"False","Degenerative myelopathy ",11,11,2019,NA,"False",NA,4
88680,304,NA,"False",NA,3,5,2019,NA,"False",NA,1
88680,1817,NA,"False",NA,18,10,2020,NA,"False",NA,4
88680,1898,NA,"False","Injested a sewing needle",18,1,2012,NA,"False",NA,3
92454,1801,NA,"False",NA,18,3,2019,NA,"False",NA,4
18122,801,NA,"True",NA,8,2,2019,NA,"True",NA,4
18122,428,NA,"False",NA,4,8,2020,NA,"False",NA,4
18122,1215,NA,"False",NA,12,12,2018,NA,"True",NA,4
18122,1627,NA,"False",NA,16,8,2020,NA,"True",NA,4
89282,NA,NA,"False",NA,3,NA,NA,NA,NA,NA,NA
74342,304,NA,"False",NA,3,2,2020,NA,"True",NA,1
74342,305,NA,"False",NA,3,6,2020,NA,"True",NA,1
25764,202,NA,"False",NA,2,7,2020,NA,"False",NA,4
25764,407,NA,"False",NA,4,1,2020,NA,"False",NA,4
38844,304,NA,"False",NA,3,3,2010,NA,"False",NA,4
38844,408,NA,"False",NA,4,7,2014,NA,"True",NA,4
38844,709,NA,"False",NA,7,9,2010,NA,"True",NA,4
38844,1701,NA,"False",NA,17,4,2019,NA,"False",NA,4
38844,1703,NA,"False",NA,17,6,2019,NA,"False",NA,4
38844,1798,NA,"False","rising bread dough",17,7,2017,NA,"False",NA,2
38844,1801,NA,"False",NA,18,9,2013,NA,"False",NA,4
80160,306,NA,"False",NA,3,11,2020,NA,"True",NA,4
80160,713,NA,"False",NA,7,3,2020,NA,"False",NA,4
12954,398,NA,"True","Underbite",3,9,2012,NA,"False",NA,4
12954,198,NA,"False","Skin tag on eyelid",1,3,2020,NA,"True",NA,1
12954,1622,NA,"False",NA,16,9,2012,NA,"False",NA,4
12954,1898,NA,"False","Skin Tag on eyelid",18,3,2020,NA,"True",NA,1
65639,202,NA,"False",NA,2,1,2012,NA,"False",NA,4
65639,305,NA,"False",NA,3,4,2015,NA,"False",NA,1
65639,405,NA,"False",NA,4,9,2016,NA,"False",NA,4
65639,916,NA,"False",NA,9,11,2010,NA,"False",NA,4
65639,1113,NA,"False",NA,11,3,2016,NA,"False",NA,4
